"index","listing_id","price","nbhood_full","host_name","last_review","description","room_type"
"13613","23995936","620 dollars","Manhattan, Midtown","Navi","July 06 2019","FLATIRON LUXURY HIGHRISE//STUNNING VIEWS//4 BEDS!!","ENTIRE HOME/APT"
"13614","23996479","37 dollars","Staten Island, Tompkinsville","Lissette","June 11 2019","#1  Spacious Private Room","PRIVATE ROOM"
"13615","23996716","200 dollars","Manhattan, SoHo","Michelle","June 16 2019","INCREDIBLE, Spacious 1 BDRM in the heart of SOHO.","ENTIRE HOME/APT"
"13616","23997663","75 dollars","Brooklyn, Bushwick","Elena","June 15 2019","Amazing Artsy&Trendy Building w/Private Bathroom","Private room"
"13617","23998608","50 dollars","Staten Island, New Springville","Abe","June 23 2019","Cozy room with a comfortable bed","Private room"
"13618","24006208","50 dollars","Queens, Kew Gardens","Laura","July 07 2019","CLEAN & COZY PRIVATE ROOM SHARING APARTMENT QUEENS","private room"
"13619","24014159","55 dollars","Brooklyn, Canarsie","Keisha","May 06 2019","Central Brooklyn Beautiful Rooms
Room Cozy
#2","Private room"
"13620","24014307","48 dollars","Manhattan, Washington Heights","Peter","January 06 2019","In the Heights!","PRIVATE ROOM"
"13621","24016962","99 dollars","Brooklyn, Brighton Beach","Montage Yuriy","July 07 2019","New York on The Ocean","ENTIRE HOME/APT"
"13622","24017521","74 dollars","Manhattan, East Harlem","Ky-Tsuyo","June 21 2019","Private room in Manhattan(2ÂêçÂÄãÂÆ§)","Private room"
"13623","24017674","65 dollars","Brooklyn, Bushwick","Elena","June 30 2019","Private room in cozy prime Bushwick apartment","Private room"
"13624","24018753","158 dollars","Brooklyn, Prospect Heights","Ben","March 31 2019","Amazing refuge near Prospect Park","Entire home/apt"
"13625","24019172","40 dollars","Staten Island, New Brighton","Wj","June 29 2019","XL Ensuite 5m to Ferry, RUMC, Snug Harbor","Private room"
"13626","24020883","325 dollars","Queens, Rockaway Beach","Jeremy","July 04 2019","Beach Bungalow 2 Bedroom","Entire home/apt"
"13627","24021725","215 dollars","Manhattan, East Village","Nick","April 21 2019","Deluxe East Village Apartment: 2 Bed - 2 Bath","ENTIRE HOME/APT"
"13628","24022413","65 dollars","Brooklyn, East Flatbush","Nick & Gaby","June 20 2019","New penthouse with Manhattan and park views!","Private room"
"13629","24024322","230 dollars","Queens, Elmhurst","Katarina","June 14 2019","Luxury KING 2br, Airports & Times SQ minutes away","entire home/apt"
"13630","24024456","188 dollars","Queens, Elmhurst","Katarina","June 09 2019","Convenience & Luxury, City andAirport minutes away","Entire home/apt"
"13631","24024496","140 dollars","Manhattan, East Harlem","Tj","March 24 2019","1 Bedroom+Piano Studio Manhattan Near Central Park","Entire home/apt"
"13632","24024721","60 dollars","Queens, Jamaica","Suzan","June 23 2019","JFK Queens Home Away From Home House Of Suedajoy 2","Private room"
"13633","24033132","95 dollars","Brooklyn, Clinton Hill","Erica","June 30 2019","Wonderfully cozy studio on Waverly w/nice backyard","Entire home/apt"
"13634","24034429","175 dollars","Manhattan, East Village","Daniel","January 01 2019","Oasis in East Village","Entire home/apt"
"13635","24034853","45 dollars","Brooklyn, Bedford-Stuyvesant","Jessica","June 22 2019","Spacious Bedroom in Prime Brooklyn Location","Private room"
"13636","24034953","70 dollars","Brooklyn, Fort Greene","Ryan","June 02 2019","Room in Minimalist Brooklyn Loft (Fort Greene)","PRIVATE ROOM"
"13637","24034969","60 dollars","Manhattan, East Harlem","Tom","June 24 2019","Harlem Charm in a Convenient Location.","Private room"
"13638","24037479","119 dollars","Manhattan, East Village","Christopher","May 22 2019","Quiet 1Bed Studio in heart of East Village","ENTIRE HOME/APT"
"13639","24038323","120 dollars","Brooklyn, Williamsburg","Gizem","June 17 2019","Dreamy Williamsburg Bedroom with Private Terrace","private room"
"13640","24039069","125 dollars","Manhattan, Upper East Side","Serenity","May 20 2019","Lovely apartment in  affluent area of Manhattan","ENTIRE HOME/APT"
"13641","24039582","45 dollars","Brooklyn, Bedford-Stuyvesant","Shirley","June 20 2019","BedSTUY SupperCLUB","PRIVATE ROOM"
"13642","24039926","89 dollars","Manhattan, Hell's Kitchen","Dan (Leo)","June 19 2019","very cozy private bedroom within a 2 bedroom flat","private room"
"13643","24040279","75 dollars","Brooklyn, Williamsburg","Sarah","June 30 2019","Cozy and bright bedroom in South Williamsburg","Private room"
"13644","24041042","240 dollars","Manhattan, Tribeca","Edouard","June 20 2019","Architect Loft,  btw Soho & Tribeca, Private Roof","ENTIRE HOME/APT"
"13645","24041631","40 dollars","Brooklyn, Bedford-Stuyvesant","Nicole","April 01 2019","Beautiful sunny BR in fully renovated apartment !!","Private room"
"13646","24041916","100 dollars","Queens, Ditmars Steinway","Christine","June 24 2019","New One Bedroom 15-20 Min. From NYC! Close to all!","Entire home/apt"
"13647","24042332","60 dollars","Brooklyn, Bushwick","Jason","July 06 2019","Beautiful sunlit spacious loft-like pvt. bedroom!","private room"
"13648","24042606","45 dollars","Brooklyn, Bushwick","Yoav","April 20 2019","Modern sunlit apartment in the heart of Bushwick","Private room"
"13649","24042844","50 dollars","Bronx, Mott Haven","Ociel","July 03 2019","LOVE MANHATTAN 2
NEAR TO YANKE STADIUM","Private room"
"13650","24043603","175 dollars","Brooklyn, Bedford-Stuyvesant","Lauren","July 01 2019","Experience Brownstone Living in Brooklyn!","Entire home/apt"
"13651","24044039","60 dollars","Queens, Flushing","Vicky","April 21 2019","VickyÂÆ¢Ê†à1","private room"
"13652","24044352","99 dollars","Queens, Astoria","Riomar","January 04 2019","Cozy, Quiet and Spacious Apt in Astoria","Entire home/apt"
"13653","24046484","70 dollars","Brooklyn, Williamsburg","Mackenzie","February 01 2019","Rocco's Pad","Private room"
"13654","24056066","260 dollars","Manhattan, Upper West Side","Teresa","July 02 2019","Amazing apartment with Balcony ! GREAT LOCATION!","Entire home/apt"
"13655","24057278","159 dollars","Queens, Flushing","Tony","July 01 2019","Flushing Main st 7 train luxurious apartment","Entire home/apt"
"13656","24057583","60 dollars","Staten Island, Clifton","Friday","May 22 2019","Beautiful Studio Apt","ENTIRE HOME/APT"
"13657","24060140","78 dollars","Manhattan, East Village","Melissa","January 02 2019","EAST VILLAGE STUDIO APT WITH COURTYARD","Entire home/apt"
"13658","24062062","180 dollars","Brooklyn, Bushwick","Eleni","January 02 2019","Brooklyn loft with Manhattan skyline view","Entire home/apt"
"13659","24065326","250 dollars","Brooklyn, Williamsburg","Carla Isabel","July 03 2019","Bright 1 Bed w/Lrg Private Balcony in Williamsburg","Entire home/apt"
"13660","24065408","50 dollars","Brooklyn, Boerum Hill","Travis","July 07 2019","Private Room in Spacious Apartment with Patio!","private room"
"13661","24066280","42 dollars","Queens, Astoria","Lisa","April 20 2019","Overnight Crash Couch 12minNY, 10minLGA/30minJFK","shared room"
"13662","24075850","100 dollars","Manhattan, Midtown","Cindy","January 01 2019","Cozy private room in Times Square/Rockefeller","Private room"
"13663","24077483","110 dollars","Manhattan, Hell's Kitchen","Yaniv","April 08 2019","Heaven in Hell‚Äôs Kitchen","Private room"
"13664","24077570","155 dollars","Brooklyn, Bedford-Stuyvesant","Séamus","June 28 2019","Spacious Brooklyn Apartment w/ private backyard","Entire home/apt"
"13665","24078552","150 dollars","Queens, Forest Hills","Ivana","June 24 2019","Spacious 2 bed/ 1bath w/ outdoor space (sleeps 8)","Entire home/apt"
"13666","24078852","119 dollars","Manhattan, Greenwich Village","Mikaela","May 17 2019","ART apt: QUIET, charming, GEM in GREENWICH VILLAGE","Entire home/apt"
"13667","24080143","89 dollars","Manhattan, Chelsea","Colin","June 27 2019","Beautiful Private Room near Highline, and Train","Private room"
"13668","24080464","399 dollars","Manhattan, Upper East Side","Daniel","June 23 2019","HUGE Luxury Upper East Side 1 Bedroom‚ÄîRoof Access","Entire home/apt"
"13669","24082591","275 dollars","Manhattan, Washington Heights","Bruce & Suzanne","May 12 2019","Haven In The Heights - Huge Manhattan 2BR 2 Bath!","Entire home/apt"
"13670","24083340","140 dollars","Manhattan, Little Italy","Jeremie","July 02 2019","Your Dream 1 bed Apartment in the heart of SoHo","Entire home/apt"
"13671","24085451","100 dollars","Manhattan, East Harlem","Samir","June 22 2019","Elegant and Comfortable Home Away from Home in UES","Private room"
"13672","24086457","649 dollars","Manhattan, Little Italy","William","June 02 2019","HUGE 3500 sf 3 bed/3 bth Loft in SoHo/Little Italy","Entire home/apt"
"13673","24086562","85 dollars","Manhattan, Harlem","Danese","June 03 2019","Harlem Sanctuary","Private room"
"13674","24086704","79 dollars","Bronx, Kingsbridge","Felix","June 12 2019","The Photographer Room in Private Home, Near Metro","PRIVATE ROOM"
"13675","24089034","96 dollars","Brooklyn, Bedford-Stuyvesant","Samantha","July 07 2019","Beautiful Spacious  Studio Apartment","Entire home/apt"
"13676","24095408","70 dollars","Brooklyn, Williamsburg","Michael","June 30 2019","Spacious Williamsburg, Brooklyn Spare Room","private room"
"13677","24098320","90 dollars","Brooklyn, Bedford-Stuyvesant","Annette","July 06 2019","PRIVATE BEDROOM IN BRAND NEW CONDO IN BED STUY","Private room"
"13678","24099108","100 dollars","Brooklyn, Crown Heights","Nyota","June 28 2019","Brooklyn Stay Inn TH","ENTIRE HOME/APT"
"13679","24099296","412 dollars","Manhattan, Kips Bay","Ashley","July 06 2019","Beautiful 3 BR Midtown East! Clean & Chic!!","Entire home/apt"
"13680","24100492","412 dollars","Manhattan, Kips Bay","Ashley","June 28 2019","3BR Chic & Beautiful NYC Apartment","Entire home/apt"
"13681","24101160","412 dollars","Manhattan, Kips Bay","Ashley","June 24 2019","Gorgeous 3BR Penthouse Murray Hill","Entire home/apt"
"13682","24103428","120 dollars","Brooklyn, Bedford-Stuyvesant","Sabrina","May 05 2019","The Halsey Brownstone Inn","ENTIRE HOME/APT"
"13683","24104871","70 dollars","Manhattan, Harlem","Allan C.","January 01 2019","Cozy Art Private Bedroom-Hamilton Heights, NY","Private room"
"13684","24105640","99 dollars","Manhattan, Harlem","Allan C.","June 30 2019","Tranquil private bedroom, Hamilton Heights, NY","Private room"
"13685","24115364","54 dollars","Manhattan, Harlem","Hulon","May 13 2019","Modern Room in historic Harlem","Private room"
"13686","24115562","35 dollars","Bronx, Pelham Gardens","Barry","June 18 2019","NYC TOP CHOICE RMS located close to pub transport","private room"
"13687","24116050","39 dollars","Brooklyn, Bushwick","Nimo","April 27 2019","Amazing room in super warm apt in prime Bushwick !","Private room"
"13688","24116969","148 dollars","Manhattan, Chinatown","Ari","June 08 2019","Paradise - comfortable, spacious loft apartment","Entire home/apt"
"13689","24117055","60 dollars","Queens, Rosedale","Fran","July 01 2019","Enjoy a beautiful room in this bohemian duplex","Private room"
"13690","24118031","95 dollars","Bronx, Concourse","Daniel Rusteen","July 06 2019","‚úî Home Away From Home ‚úî 100Mbps ‚úî Transit Score 99","Entire home/apt"
"13691","24119086","65 dollars","Manhattan, East Harlem","Renat","July 06 2019","Private clean room complementary coffee Manhattan","Private room"
"13692","24119876","190 dollars","Queens, Arverne","Krystle","June 24 2019","*Large 3 bedroom getaway* Pre Summer discounts","ENTIRE HOME/APT"
"13693","24121036","55 dollars","Brooklyn, Bedford-Stuyvesant","Woody","January 14 2019","Woody's Larger Bedroom","PRIVATE ROOM"
"13694","24121842","49 dollars","Brooklyn, Bedford-Stuyvesant","Woody","January 09 2019","Woody's Smaller Bedroom","private room"
"13695","24121885","100 dollars","Manhattan, Upper East Side","Milena","June 25 2019","Cozy Private Bedroom Upper East Side","Private room"
"13696","24122599","52 dollars","Brooklyn, Kensington","Myriam","May 27 2019","Cozy room in a Victorian house in Central Brooklyn","PRIVATE ROOM"
"13697","24122725","35 dollars","Bronx, Kingsbridge","Christophe","June 07 2019","Ivoire Realty(Bronx maison avec vue)","PRIVATE ROOM"
"13698","24122836","45 dollars","Queens, Flushing","Michelle & Evelyn","July 07 2019","Cozy Private Room in Flushing Ê≥ïÊãâÁõõ‰∏≠ÂøÉÂñÆ‰∫∫ÊàøÈó¥","PRIVATE ROOM"
"13699","24129287","41 dollars","Brooklyn, Bushwick","Melissa","May 05 2019","Sunny Private Bushwick Bedroom","private room"
"13700","24131620","265 dollars","Manhattan, Financial District","Cindy","January 02 2019","Luxury One Bedroom Apartment in Financial District","ENTIRE HOME/APT"
"13701","24131689","250 dollars","Manhattan, Upper West Side","Katya","June 11 2019","Classical Upper West Side Experience","Entire home/apt"
"13702","24131817","130 dollars","Manhattan, SoHo","Nikki","January 21 2019","Modern & Spacious 1br East Village Apartment","private room"
"13703","24133244","225 dollars","Manhattan, Hell's Kitchen","Lea","July 02 2019","Beautiful New York City Midtown Cozy Apartment","Entire home/apt"
"13704","24135740","650 dollars","Manhattan, East Village","East Village","July 07 2019","4 Bed, 2 Bath Apt in East Village-Garden Duplex","ENTIRE HOME/APT"
"13705","24136557","500 dollars","Manhattan, East Village","East Village","March 20 2019","2 Bedroom, 1 Bath Apartment in East Village- Sol","Entire home/apt"
"13706","24136740","750 dollars","Manhattan, East Village","East Village","May 31 2019","3 Bedroom, 2 Bath Apt in East Village- Penthouse","ENTIRE HOME/APT"
"13707","24139165","199 dollars","Brooklyn, Williamsburg","John","July 01 2019","Best Williamsburg, Brooklyn NY- 30 days or more","entire home/apt"
"13708","24140119","69 dollars","Queens, South Ozone Park","Ling","July 05 2019","Cozy space with privacy near JFK, CASINO & NYC","Private room"
"13709","24149436","165 dollars","Manhattan, Upper East Side","Gregory","May 11 2019","Spacious Studio with a Big Balcony","Entire home/apt"
"13710","24153494","125 dollars","Manhattan, Hell's Kitchen","Joe","June 22 2019","Quiet Ground Floor Bedroom in Midtown West","private room"
"13711","24154729","90 dollars","Brooklyn, Williamsburg","Lara","May 01 2019","Sunny Brooklyn Artist's Apartment","Entire home/apt"
"13712","24156857","172 dollars","Brooklyn, Boerum Hill","Margaret","January 03 2019","BEAUTIFULLY DESIGNED 2BD Brooklyn Apt +GREAT VIEWS","Entire home/apt"
"13713","24157013","100 dollars","Brooklyn, Carroll Gardens","Eleanor","July 06 2019","Cozy Brooklyn Designer Apartment","ENTIRE HOME/APT"
"13714","24158806","220 dollars","Brooklyn, Prospect Heights","Christina Jo","June 30 2019","An Art Decor Inspired Urban Oasis","Entire home/apt"
"13715","24158816","264 dollars","Manhattan, West Village","Zani","June 13 2019","Cozy Modern Loft with Fireplace in West Village","Entire home/apt"
"13716","24160395","200 dollars","Brooklyn, Williamsburg","Steve","June 01 2019","Brooklyn Penthouse With Manhattan Views","Entire home/apt"
"13717","24162064","160 dollars","Manhattan, Midtown","Masa","June 28 2019","Heart of Midtown Manhattan","Entire home/apt"
"13718","24162261","135 dollars","Queens, Jackson Heights","Fernando","June 25 2019","Spacious 1st floor apartment.","Entire home/apt"
"13719","24162615","55 dollars","Queens, Flushing","Kevin","June 19 2019","LARGE COZY BASEMENT, FLUSHING QUEENS","PRIVATE ROOM"
"13720","24162681","50 dollars","Brooklyn, Bedford-Stuyvesant","Kris","June 23 2019","Bedstuy Cozy Go Green","PRIVATE ROOM"
"13721","24164956","185 dollars","Manhattan, Midtown","Kelley","May 21 2019","Cozy 1 Bedroom Apt~Midtown-East Manhattan NYC!","Entire home/apt"
"13722","24166066","180 dollars","Manhattan, West Village","Mario","July 02 2019","You will LOVE my studio in West Village.","Entire home/apt"
